EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
484524,WOLFE CO.,GILLMORE,11/1/2013,120,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,80211,C,237,JKL,0,0,Department of Highways, , , ,1,N,1,N,GILLMORE,11/1/2013,120,37.74,-83.37,37.74,-83.37,A tree was down on Highway 1953.,"A line of thunderstorms passed through eastern Kentucky during the early hours of November 1st along a strong cold front.  The storms produced wind gusts up to 63 mph, blowing down trees and causing numerous power outages.",450
484523,OWSLEY CO.,BLAKE,11/1/2013,120,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,80211,C,189,JKL,0,0,Department of Highways, , , ,1,NE,1,NE,BLAKE,11/1/2013,120,37.39,-83.74,37.39,-83.74,A tree was down across the road on Highway 846.,"A line of thunderstorms passed through eastern Kentucky during the early hours of November 1st along a strong cold front.  The storms produced wind gusts up to 63 mph, blowing down trees and causing numerous power outages.",451
484519,WOLFE CO.,HELECHAWA,11/1/2013,130,Thunderstorm Wind,50, ,0,0,1000,0,KY,EST-5,EG,80211,C,237,JKL,0,0,Public, , , ,1,W,1,W,HELECHAWA,11/1/2013,130,37.77,-83.34,37.77,-83.34,A cluster of trees was down near the Wolfe/Morgan County line.  The trees had fallen onto a power pole and knocked down power lines into the road.,"A line of thunderstorms passed through eastern Kentucky during the early hours of November 1st along a strong cold front.  The storms produced wind gusts up to 63 mph, blowing down trees and causing numerous power outages.",452
484522,OWSLEY CO.,LEROSE,11/1/2013,130,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,80211,C,189,JKL,0,0,Department of Highways, , , ,0,N,0,N,LEROSE,11/1/2013,130,37.48,-83.62,37.48,-83.62,A tree was down across the road on Highway 30.,"A line of thunderstorms passed through eastern Kentucky during the early hours of November 1st along a strong cold front.  The storms produced wind gusts up to 63 mph, blowing down trees and causing numerous power outages.",453
484521,OWSLEY CO.,ISLAND CITY,11/1/2013,130,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,80211,C,189,JKL,0,0,Department of Highways, , , ,1,E,1,E,ISLAND CITY,11/1/2013,130,37.37,-83.77,37.37,-83.77,A tree was down on Highway 1503.,"A line of thunderstorms passed through eastern Kentucky during the early hours of November 1st along a strong cold front.  The storms produced wind gusts up to 63 mph, blowing down trees and causing numerous power outages.",454
484530,LESLIE CO.,BEAR BRANCH,11/1/2013,145,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,80211,C,131,JKL,0,0,Department of Highways, , , ,1,WSW,1,WSW,BEAR BRANCH,11/1/2013,145,37.16,-83.55,37.16,-83.55,A tree fell across Highway 66N.,"A line of thunderstorms passed through eastern Kentucky during the early hours of November 1st along a strong cold front.  The storms produced wind gusts up to 63 mph, blowing down trees and causing numerous power outages.",455
484532,CLAY CO.,PEABODY,11/1/2013,150,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,80211,C,51,JKL,0,0,Department of Highways, , , ,1,SE,1,SE,PEABODY,11/1/2013,150,37.12,-83.57,37.12,-83.57,Two trees were down on Highway 421 at Elk Creek.,"A line of thunderstorms passed through eastern Kentucky during the early hours of November 1st along a strong cold front.  The storms produced wind gusts up to 63 mph, blowing down trees and causing numerous power outages.",456
484528,BREATHITT CO.,HADDIX,11/1/2013,200,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,80211,C,25,JKL,0,0,Department of Highways, , , ,1,N,1,N,HADDIX,11/1/2013,200,37.49,-83.35,37.49,-83.35,Highway 1110 was blocked by multiple trees and large limbs.,"A line of thunderstorms passed through eastern Kentucky during the early hours of November 1st along a strong cold front.  The storms produced wind gusts up to 63 mph, blowing down trees and causing numerous power outages.",457
484520,ESTILL CO.,IRVINE,11/1/2013,228,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,80211,C,65,JKL,0,0,Law Enforcement, , , ,0,N,0,N,IRVINE,11/1/2013,228,37.7,-83.97,37.7,-83.97,"Trees were down countywide, as well as several hundred people without power.","A line of thunderstorms passed through eastern Kentucky during the early hours of November 1st along a strong cold front.  The storms produced wind gusts up to 63 mph, blowing down trees and causing numerous power outages.",458
484526,KNOTT CO.,MOUSIE,11/1/2013,235,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,80211,C,119,JKL,0,0,Department of Highways, , , ,0,N,0,N,MOUSIE,11/1/2013,235,37.42,-82.88,37.42,-82.88,Two trees were down on Highway 550.,"A line of thunderstorms passed through eastern Kentucky during the early hours of November 1st along a strong cold front.  The storms produced wind gusts up to 63 mph, blowing down trees and causing numerous power outages.",459
484527,KNOTT CO.,TOPMOST,11/1/2013,240,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,80211,C,119,JKL,0,0,Department of Highways, , , ,2,ESE,2,ESE,TOPMOST,11/1/2013,240,37.36,-82.77,37.36,-82.77,Two trees were down on Highway 7 near the Beaver Creek Elementary School.,"A line of thunderstorms passed through eastern Kentucky during the early hours of November 1st along a strong cold front.  The storms produced wind gusts up to 63 mph, blowing down trees and causing numerous power outages.",460
482643,BALLARD CO.,OSCAR,11/17/2013,1354,Thunderstorm Wind,61, ,0,0,60000,0,KY,CST-6,EG,80293,C,7,PAH,0,0,Trained Spotter, , , ,0,N,0,N,KEVIL,11/17/2013,1404,37.13,-89.03,37.08,-88.9,Several barns and several trees were blown down in eastern Ballard County. The damage extended from Highway 310 between La Center and Oscar to Kevil.,"Clusters of supercell thunderstorms moved rapidly east around 50 knots across western Kentucky during the afternoon. Some of these storms produced tornadoes. Low level wind shear was very strong, with 0 to 1 km bulk shear near 50 knots. This shear was present amidst decent instability for late fall, with mixed-layer capes of 500 to 1000 j/kg. One supercell cluster moved east from the Paducah area along the Western Kentucky Parkway. The other supercell cluster moved east across the far northwest counties of Kentucky, passing south of Evansville and then across the Owensboro area. The storms initiated over Missouri along a pre-frontal low pressure trough, then moved east across the Lower Ohio Valley. Strong southerly surface winds ahead of the storms gusted up to 50 mph during the early morning hours. An off-duty meteorologist measured a gust to 50 mph in Calvert City in Marshall County.",461
482681,MCCRACKEN CO.,(PAH)BARKLEY ARPT PA,11/17/2013,1430,Thunderstorm Wind,56, ,0,0,0,0,KY,CST-6,EG,80293,C,145,PAH,0,0,Trained Spotter, , , ,2,S,2,S,(PAH)BARKLEY ARPT PA,11/17/2013,1430,37.0411,-88.77,37.0411,-88.77,A trained spotter estimated a wind gust to 65 mph.,"Clusters of supercell thunderstorms moved rapidly east around 50 knots across western Kentucky during the afternoon. Some of these storms produced tornadoes. Low level wind shear was very strong, with 0 to 1 km bulk shear near 50 knots. This shear was present amidst decent instability for late fall, with mixed-layer capes of 500 to 1000 j/kg. One supercell cluster moved east from the Paducah area along the Western Kentucky Parkway. The other supercell cluster moved east across the far northwest counties of Kentucky, passing south of Evansville and then across the Owensboro area. The storms initiated over Missouri along a pre-frontal low pressure trough, then moved east across the Lower Ohio Valley. Strong southerly surface winds ahead of the storms gusted up to 50 mph during the early morning hours. An off-duty meteorologist measured a gust to 50 mph in Calvert City in Marshall County.",462
482678,CALDWELL CO.,PRINCETON,11/17/2013,1523,Thunderstorm Wind,55, ,0,0,0,0,KY,CST-6,MG,80293,C,33,PAH,0,0,Mesonet, , , ,2,SE,2,SE,PRINCETON,11/17/2013,1523,37.0995,-87.8443,37.0995,-87.8443,A wind gust to 63 mph was measured at the Kentucky mesonet site.,"Clusters of supercell thunderstorms moved rapidly east around 50 knots across western Kentucky during the afternoon. Some of these storms produced tornadoes. Low level wind shear was very strong, with 0 to 1 km bulk shear near 50 knots. This shear was present amidst decent instability for late fall, with mixed-layer capes of 500 to 1000 j/kg. One supercell cluster moved east from the Paducah area along the Western Kentucky Parkway. The other supercell cluster moved east across the far northwest counties of Kentucky, passing south of Evansville and then across the Owensboro area. The storms initiated over Missouri along a pre-frontal low pressure trough, then moved east across the Lower Ohio Valley. Strong southerly surface winds ahead of the storms gusted up to 50 mph during the early morning hours. An off-duty meteorologist measured a gust to 50 mph in Calvert City in Marshall County.",463
482726,CALLOWAY CO.,DEXTER,11/17/2013,1624,Thunderstorm Wind,52, ,0,0,3000,0,KY,CST-6,EG,80293,C,35,PAH,0,0,Public, , , ,0,N,0,N,DEXTER,11/17/2013,1624,36.75,-88.28,36.75,-88.28,Large tree limbs were blown down.,"Clusters of supercell thunderstorms moved rapidly east around 50 knots across western Kentucky during the afternoon. Some of these storms produced tornadoes. Low level wind shear was very strong, with 0 to 1 km bulk shear near 50 knots. This shear was present amidst decent instability for late fall, with mixed-layer capes of 500 to 1000 j/kg. One supercell cluster moved east from the Paducah area along the Western Kentucky Parkway. The other supercell cluster moved east across the far northwest counties of Kentucky, passing south of Evansville and then across the Owensboro area. The storms initiated over Missouri along a pre-frontal low pressure trough, then moved east across the Lower Ohio Valley. Strong southerly surface winds ahead of the storms gusted up to 50 mph during the early morning hours. An off-duty meteorologist measured a gust to 50 mph in Calvert City in Marshall County.",464
482679,TRIGG CO.,CADIZ,11/17/2013,1640,Thunderstorm Wind,52, ,0,0,3000,0,KY,CST-6,EG,80293,C,221,PAH,0,0,Trained Spotter, , , ,3,SSW,3,SSW,CADIZ,11/17/2013,1640,36.8357,-87.8467,36.8357,-87.8467,"A large tree was blown down, blocking U.S. Highway 68 near Highway 274.","Clusters of supercell thunderstorms moved rapidly east around 50 knots across western Kentucky during the afternoon. Some of these storms produced tornadoes. Low level wind shear was very strong, with 0 to 1 km bulk shear near 50 knots. This shear was present amidst decent instability for late fall, with mixed-layer capes of 500 to 1000 j/kg. One supercell cluster moved east from the Paducah area along the Western Kentucky Parkway. The other supercell cluster moved east across the far northwest counties of Kentucky, passing south of Evansville and then across the Owensboro area. The storms initiated over Missouri along a pre-frontal low pressure trough, then moved east across the Lower Ohio Valley. Strong southerly surface winds ahead of the storms gusted up to 50 mph during the early morning hours. An off-duty meteorologist measured a gust to 50 mph in Calvert City in Marshall County.",465
483547,BOONE CO.,BURLINGTON,11/17/2013,1833,Thunderstorm Wind,50, ,0,0,5000,0,KY,EST-5,EG,80764,C,15,ILN,0,0,Law Enforcement, , , ,1,S,1,S,BURLINGTON,11/17/2013,1837,39.02,-84.72,39.02,-84.72,"Trees were downed in Burlington, Union, and Florence due to thunderstorm winds.","A strong low pressure system combined with an unseasonably warm airmass to produce organized storms across the region. These storms were tornadic across Illinois and western Indiana, and began to transition to non-tornadic storms as they entered northern Kentucky. The main threat from these storms when they moved across northern Kentucky was damaging thunderstorm winds.",466
483548,BOONE CO.,(CVG)GTR CIN ARPT,11/17/2013,1835,Thunderstorm Wind,51, ,0,0,0,0,KY,EST-5,MG,80764,C,15,ILN,0,0,ASOS, , , ,1,E,1,E,(CVG)GTR CIN ARPT,11/17/2013,1836,39.05,-84.66,39.05,-84.66,,"A strong low pressure system combined with an unseasonably warm airmass to produce organized storms across the region. These storms were tornadic across Illinois and western Indiana, and began to transition to non-tornadic storms as they entered northern Kentucky. The main threat from these storms when they moved across northern Kentucky was damaging thunderstorm winds.",467
483544,CAMPBELL CO.,NEWPORT,11/17/2013,1839,Thunderstorm Wind,55, ,0,0,20000,0,KY,EST-5,EG,80764,C,37,ILN,0,0,Broadcast Media, , , ,1,N,1,N,NEWPORT,11/17/2013,1843,39.09,-84.48,39.09,-84.48,Roof and fascia damage occurred to a shopping plaza due to thunderstorm winds.,"A strong low pressure system combined with an unseasonably warm airmass to produce organized storms across the region. These storms were tornadic across Illinois and western Indiana, and began to transition to non-tornadic storms as they entered northern Kentucky. The main threat from these storms when they moved across northern Kentucky was damaging thunderstorm winds.",468
483543,CAMPBELL CO.,HIGHLAND HGTS,11/17/2013,1844,Thunderstorm Wind,50, ,0,0,1000,0,KY,EST-5,EG,80764,C,37,ILN,0,0,Public, , , ,1,N,1,N,HIGHLAND HGTS,11/17/2013,1848,39.04,-84.45,39.04,-84.45,A tree was downed on power lines due to thunderstorm winds.,"A strong low pressure system combined with an unseasonably warm airmass to produce organized storms across the region. These storms were tornadic across Illinois and western Indiana, and began to transition to non-tornadic storms as they entered northern Kentucky. The main threat from these storms when they moved across northern Kentucky was damaging thunderstorm winds.",469
483539,PENDLETON CO.,BUTLER,11/17/2013,1903,Thunderstorm Wind,55, ,0,0,5000,0,KY,EST-5,EG,80764,C,191,ILN,0,0,Emergency Manager, , , ,1,N,1,N,BUTLER,11/17/2013,1907,38.79,-84.37,38.79,-84.37,Trees were reported down across roadways at several locations around the Butler and Greenwood areas due to thunderstorm winds.,"A strong low pressure system combined with an unseasonably warm airmass to produce organized storms across the region. These storms were tornadic across Illinois and western Indiana, and began to transition to non-tornadic storms as they entered northern Kentucky. The main threat from these storms when they moved across northern Kentucky was damaging thunderstorm winds.",470
483537,GRANT CO.,DRY RIDGE,11/17/2013,1906,Thunderstorm Wind,50, ,0,0,10000,0,KY,EST-5,EG,80764,C,81,ILN,0,0,Public, , , ,1,W,1,W,DRY RIDGE,11/17/2013,1910,38.68,-84.6,38.68,-84.6,The top of a tree broke off and landed on a car due to thunderstorm winds.,"A strong low pressure system combined with an unseasonably warm airmass to produce organized storms across the region. These storms were tornadic across Illinois and western Indiana, and began to transition to non-tornadic storms as they entered northern Kentucky. The main threat from these storms when they moved across northern Kentucky was damaging thunderstorm winds.",471
480520,ROCKCASTLE CO.,ROCKFORD,11/17/2013,2000,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,80237,C,203,JKL,0,0,911 Call Center, , , ,0,N,0,N,ROCKFORD,11/17/2013,2000,37.52,-84.27,37.52,-84.27,A tree was blown down on Burnt Ridge Road.,"A weakening line of thunderstorms moved across eastern Kentucky during the evening hours of November 17, 2013.  The line downed a few trees west of I-75.",472
477647,GREENUP CO.,SOUTH SHORE,11/17/2013,2025,Thunderstorm Wind,52, ,0,0,2000,0,KY,EST-5,EG,79644,C,89,RLX,0,0,Trained Spotter, , , ,0,N,0,N,SOUTH SHORE,11/17/2013,2025,38.72,-82.97,38.72,-82.97,Large branches were blown down.,"A strengthening low pressure lifted north through the Chicago and the Lake Michigan vicinity during the late afternoon on Sunday the 17th.  A strong low level wind field existed in the Ohio Valley.  Extension clouds and showers fell during the day on Sunday well ahead of the associated cold front.  Surface surface dew points raised into the upper 50 degrees by nightfall on Sunday evening.  ||As the parent low pressure center lifted north toward Ontario, the associated front swept through northeast Kentucky during the evening hours.  Narrow bands of showers, with just a few embedded thunderstorms, preceded the front.  The showers were moving at 50 to 60 mph.  Widespread wind gusts of 30 to 50 mph occurred.  A stronger gust was reported in Greenup County.",473
480524,PULASKI CO.,NORWOOD,11/17/2013,2030,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,80237,C,199,JKL,0,0,911 Call Center, , , ,1,SSW,1,SSW,NORWOOD,11/17/2013,2030,37.1386,-84.6289,37.1386,-84.6289,A tree was blown down and onto Hwy 2227.,"A weakening line of thunderstorms moved across eastern Kentucky during the evening hours of November 17, 2013.  The line downed a few trees west of I-75.",474
485052,GRAVES CO.,MAYFIELD GRAVES ARPT,12/21/2013,1718,Thunderstorm Wind,56, ,0,0,3000,0,KY,CST-6,EG,80726,C,83,PAH,0,0,NWS Storm Survey, , , ,2,ENE,2,WSW,HICKSVILLE,12/21/2013,1719,36.7773,-88.5388,36.7822,-88.5345,"A microburst was oriented in a northeast direction across Kentucky Highway 58, just west of the intersection with Route 301. A trampoline was tossed about 25 yards. Several shingles on the west side of two garages were dislodged. A large dead tree was knocked over. Large tree limbs were down. The damage path width was about 90 yards. The microburst developed along a north to south oriented squall line that moved through eastern Graves County.","A surface low pressure system deepened as it moved northeast across western Tennessee, reaching the Lower Ohio Valley in the evening. A strong, negatively tilted shortwave at 500 mb ejected northeast from the southern Plains, providing strong forcing for ascent. A squall line organized near the Mississippi River and then surged east-northeast in association with the strengthening surface low. Unseasonably warm and moist air advanced across western Kentucky and southwest Indiana ahead of the squall line. Though instability was weak, it was based near the ground. Very strong low-level wind shear supported embedded circulations within the squall line. These resulted in pockets of very damaging winds and an isolated tornado.",475
485064,CALLOWAY CO.,COLDWATER,12/21/2013,1727,Thunderstorm Wind,61, ,0,0,30000,0,KY,CST-6,EG,80726,C,35,PAH,0,0,Trained Spotter, , , ,0,W,0,N,KIRKSEY,12/21/2013,1727,36.65,-88.45,36.7,-88.38,"Some minor damage occurred at a house near Coldwater. At a farm near Kirksey, the hood was torn off a tractor, the top was blown out of a cedar tree, and a truck topper was wrapped around a tree.","A surface low pressure system deepened as it moved northeast across western Tennessee, reaching the Lower Ohio Valley in the evening. A strong, negatively tilted shortwave at 500 mb ejected northeast from the southern Plains, providing strong forcing for ascent. A squall line organized near the Mississippi River and then surged east-northeast in association with the strengthening surface low. Unseasonably warm and moist air advanced across western Kentucky and southwest Indiana ahead of the squall line. Though instability was weak, it was based near the ground. Very strong low-level wind shear supported embedded circulations within the squall line. These resulted in pockets of very damaging winds and an isolated tornado.",476
485069,CALLOWAY CO.,ALMO,12/21/2013,1731,Thunderstorm Wind,65, ,0,0,50000,0,KY,CST-6,EG,80726,C,35,PAH,0,0,Trained Spotter, , , ,2,W,1,NNW,WISWELL,12/21/2013,1735,36.6976,-88.3019,36.5896,-88.3874,"Several trees were blown down and power poles were snapped. The area of spotty damage extended from U.S. Highway 641 north of Murray to Highway 783 west-southwest of Murray. On U.S. Highway 641 a few miles north of Murray, a trampoline was blown into the middle of the road. Construction barrels were blown over. The peak wind gust at the Murray/Calloway County airport was 67 mph.","A surface low pressure system deepened as it moved northeast across western Tennessee, reaching the Lower Ohio Valley in the evening. A strong, negatively tilted shortwave at 500 mb ejected northeast from the southern Plains, providing strong forcing for ascent. A squall line organized near the Mississippi River and then surged east-northeast in association with the strengthening surface low. Unseasonably warm and moist air advanced across western Kentucky and southwest Indiana ahead of the squall line. Though instability was weak, it was based near the ground. Very strong low-level wind shear supported embedded circulations within the squall line. These resulted in pockets of very damaging winds and an isolated tornado.",477
485062,MARSHALL CO.,HARVY,12/21/2013,1732,Thunderstorm Wind,63, ,0,0,38000,0,KY,CST-6,MG,80726,C,157,PAH,0,0,Fire Department/Rescue, , , ,1,E,2,ESE,BRIENSBURG,12/21/2013,1747,36.82,-88.3933,36.8872,-88.2908,"Strong damaging winds around 70 mph were observed throughout the Benton area. A wind gust to 72 mph was measured at a firefighter's home in Benton. A trained spotter on the west side of town estimated a wind gust to 65 mph. Roof damage was reported to a couple of businesses in Benton. Power lines were blown down near U.S. Highway 641. On U.S. Highway 68 northeast of Benton, large trees were blown down.","A surface low pressure system deepened as it moved northeast across western Tennessee, reaching the Lower Ohio Valley in the evening. A strong, negatively tilted shortwave at 500 mb ejected northeast from the southern Plains, providing strong forcing for ascent. A squall line organized near the Mississippi River and then surged east-northeast in association with the strengthening surface low. Unseasonably warm and moist air advanced across western Kentucky and southwest Indiana ahead of the squall line. Though instability was weak, it was based near the ground. Very strong low-level wind shear supported embedded circulations within the squall line. These resulted in pockets of very damaging winds and an isolated tornado.",478
485115,HOPKINS CO.,BEULAH,12/21/2013,1805,Thunderstorm Wind,56, ,0,0,3000,0,KY,CST-6,EG,80726,C,107,PAH,0,0,Law Enforcement, , , ,0,N,1,ESE,FIDDLE BOW,12/21/2013,1805,37.27,-87.68,37.2674,-87.6616,A secondary road off of Highway 70 was blocked by downed trees and flooding.,"A surface low pressure system deepened as it moved northeast across western Tennessee, reaching the Lower Ohio Valley in the evening. A strong, negatively tilted shortwave at 500 mb ejected northeast from the southern Plains, providing strong forcing for ascent. A squall line organized near the Mississippi River and then surged east-northeast in association with the strengthening surface low. Unseasonably warm and moist air advanced across western Kentucky and southwest Indiana ahead of the squall line. Though instability was weak, it was based near the ground. Very strong low-level wind shear supported embedded circulations within the squall line. These resulted in pockets of very damaging winds and an isolated tornado.",479
485113,TRIGG CO.,MONTGOMERY,12/21/2013,1808,Thunderstorm Wind,65, ,0,0,10000,0,KY,CST-6,MG,80726,C,221,PAH,0,0,Emergency Manager, , , ,0,W,0,W,MONTGOMERY,12/21/2013,1808,36.88,-87.73,36.88,-87.73,"A trained spotter measured a wind gust to 75 mph on Interstate 24 near Montgomery, which is near the Cadiz exit. About 1,000 households were without power in Trigg County.","A surface low pressure system deepened as it moved northeast across western Tennessee, reaching the Lower Ohio Valley in the evening. A strong, negatively tilted shortwave at 500 mb ejected northeast from the southern Plains, providing strong forcing for ascent. A squall line organized near the Mississippi River and then surged east-northeast in association with the strengthening surface low. Unseasonably warm and moist air advanced across western Kentucky and southwest Indiana ahead of the squall line. Though instability was weak, it was based near the ground. Very strong low-level wind shear supported embedded circulations within the squall line. These resulted in pockets of very damaging winds and an isolated tornado.",480
485132,MCLEAN CO.,CALHOUN,12/21/2013,1830,Thunderstorm Wind,65, ,0,0,80000,0,KY,CST-6,EG,80726,C,149,PAH,0,0,Trained Spotter, , , ,0,NE,0,NE,CALHOUN,12/21/2013,1830,37.53,-87.27,37.53,-87.27,The roof of the county high school was partially torn off. The gymnasium sustained major water damage.,"A surface low pressure system deepened as it moved northeast across western Tennessee, reaching the Lower Ohio Valley in the evening. A strong, negatively tilted shortwave at 500 mb ejected northeast from the southern Plains, providing strong forcing for ascent. A squall line organized near the Mississippi River and then surged east-northeast in association with the strengthening surface low. Unseasonably warm and moist air advanced across western Kentucky and southwest Indiana ahead of the squall line. Though instability was weak, it was based near the ground. Very strong low-level wind shear supported embedded circulations within the squall line. These resulted in pockets of very damaging winds and an isolated tornado.",481
485061,DAVIESS CO.,OWENSBORO,12/21/2013,1838,Thunderstorm Wind,50, ,0,0,50000,0,KY,CST-6,MG,80726,C,59,PAH,0,0,AWOS, , , ,0,S,0,NE,UTICA,12/21/2013,1842,37.77,-87.12,37.62,-87.12,Trees and power lines were damaged in Owensboro. A barn collapsed near Utica. The peak wind gust at the Owensboro airport was 58 mph. A trained spotter in Utica measured a wind gust to 58 mph.,"A surface low pressure system deepened as it moved northeast across western Tennessee, reaching the Lower Ohio Valley in the evening. A strong, negatively tilted shortwave at 500 mb ejected northeast from the southern Plains, providing strong forcing for ascent. A squall line organized near the Mississippi River and then surged east-northeast in association with the strengthening surface low. Unseasonably warm and moist air advanced across western Kentucky and southwest Indiana ahead of the squall line. Though instability was weak, it was based near the ground. Very strong low-level wind shear supported embedded circulations within the squall line. These resulted in pockets of very damaging winds and an isolated tornado.",482
481441,HANCOCK CO.,GOERING,12/21/2013,1850,Thunderstorm Wind,61, ,0,0,20000,0,KY,CST-6,EG,80363,C,91,LMK,0,0,Newspaper, , , ,1,ESE,1,ESE,GOERING,12/21/2013,1850,37.7972,-86.755,37.7972,-86.755,"A reporter from the Hawesville newspaper provided information about a home on Goering Road that was badly damaged by winds estimated at 70 mph. The home lost its front porch and a section of an attached roof. A nearby barn was destroyed. The house's attached garage had its door blown in, with a section of the garage's back wall bowed out.","A deep trough embedded within the southern stream of the jet combined with unseasonably rich moisture to bring widespread flooding and a regional severe weather outbreak to the Lower Ohio Valley during the afternoon and evening of December 21st.  Heavy rains, on the order of 2 to locally as much as 3 inches, developed during the morning hours across southern Indiana and the Kentucky counties along the Ohio River. These heavy rains, augmented by a December record 1.7 inches of precipitable water, developed along a stationary front that lay along but just north of the Ohio River from Cairo, IL to Cincinnati. These early rains, combined with thunderstorms during the afternoon and early evening, brought areal and river flooding to north central Kentucky. ||By early afternoon, low pressure deepened as it moved northeast across central Illinois and northern Indiana. Rains ceased by mid-day as central Kentucky fell within the warm sector of the developing cyclone. Record high temperatures in the lower 70s arrived by early evening.  A severe squall line developed by mid-afternoon from southern Illinois southwards along the Mississippi River. This line of storms, fueled by ample moisture and an exceptionally strong low level jet in excess of 50 kts, became severe as it moved across southern Indiana and central Kentucky during the evening hours. Three circulations within this line produced tornadoes across central Kentucky and the Bluegrass Region. For the Louisville weather office, these 3 December tornadoes were the first observed since 1971.  This line also brought widespread damaging winds, especially to the Bluegrass Region and Hart and Barren Counties in Central Kentucky.",483
485138,DAVIESS CO.,KNOTTSVILLE,12/21/2013,1850,Thunderstorm Wind,65, ,0,0,50000,0,KY,CST-6,EG,80726,C,59,PAH,0,0,Trained Spotter, , , ,4,SSW,3,SSW,KNOTTSVILLE,12/21/2013,1850,37.7165,-86.928,37.7299,-86.921,One barn was blown off its foundation. The roof was blown off another barn.,"A surface low pressure system deepened as it moved northeast across western Tennessee, reaching the Lower Ohio Valley in the evening. A strong, negatively tilted shortwave at 500 mb ejected northeast from the southern Plains, providing strong forcing for ascent. A squall line organized near the Mississippi River and then surged east-northeast in association with the strengthening surface low. Unseasonably warm and moist air advanced across western Kentucky and southwest Indiana ahead of the squall line. Though instability was weak, it was based near the ground. Very strong low-level wind shear supported embedded circulations within the squall line. These resulted in pockets of very damaging winds and an isolated tornado.",484
481420,BRECKINRIDGE CO.,HARDINSBURG ARPT,12/21/2013,1935,Thunderstorm Wind,50, ,0,0,0,0,KY,CST-6,EG,80363,C,27,LMK,0,0,Amateur Radio, , , ,0,N,0,N,HARDINSBURG ARPT,12/21/2013,1935,37.78,-86.45,37.78,-86.45,A HAM Radio operator reported several trees down in Hardinsburg.,"A deep trough embedded within the southern stream of the jet combined with unseasonably rich moisture to bring widespread flooding and a regional severe weather outbreak to the Lower Ohio Valley during the afternoon and evening of December 21st.  Heavy rains, on the order of 2 to locally as much as 3 inches, developed during the morning hours across southern Indiana and the Kentucky counties along the Ohio River. These heavy rains, augmented by a December record 1.7 inches of precipitable water, developed along a stationary front that lay along but just north of the Ohio River from Cairo, IL to Cincinnati. These early rains, combined with thunderstorms during the afternoon and early evening, brought areal and river flooding to north central Kentucky. ||By early afternoon, low pressure deepened as it moved northeast across central Illinois and northern Indiana. Rains ceased by mid-day as central Kentucky fell within the warm sector of the developing cyclone. Record high temperatures in the lower 70s arrived by early evening.  A severe squall line developed by mid-afternoon from southern Illinois southwards along the Mississippi River. This line of storms, fueled by ample moisture and an exceptionally strong low level jet in excess of 50 kts, became severe as it moved across southern Indiana and central Kentucky during the evening hours. Three circulations within this line produced tornadoes across central Kentucky and the Bluegrass Region. For the Louisville weather office, these 3 December tornadoes were the first observed since 1971.  This line also brought widespread damaging winds, especially to the Bluegrass Region and Hart and Barren Counties in Central Kentucky.",485
